Log started
0.000000,0.000000,0.000000
-0.015381,-0.015381,-0.015381
-0.015617,-0.015617,-0.015617
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
-0.015625,-0.015625,-0.015625
